player_id,player_name,position,jersey_num,team_id,team_name,join_date
p244561,William Suaut,Midfielder,Unknown,t1395,Nice,2016-12-07
p115363,Lucas Rougeaux,Defender,15,t1395,Nice,2012-07-01
p56842,Kevin Gomis,Defender,5,t1395,Nice,2011-07-01
p129497,Hervin Ongenda,Forward,35,t149,Paris Saint-Germain,2012-07-01
p225897,Fode Ballo-Toure,Defender,Unknown,t149,Paris Saint-Germain,2016-07-01
p41270,David Luiz,Defender,32,t149,Paris Saint-Germain,2014-06-10
p80710,Benjamin Stambouli,Midfielder,4,t149,Paris Saint-Germain,2015-07-20
p49957,Kamil Grosicki,Midfielder,10,t150,Rennes,2014-01-24
p55250,Christian Brüls,Midfielder,37,t150,Rennes,2014-07-30
p54685,Mouhamadou Habib Habibou,Forward,38,t150,Rennes,2014-09-04
p111516,Pedro Henrique,Midfielder,18,t150,Rennes,2014-07-01
p90126,Paul-Georges Ntep,Forward,7,t150,Rennes,2014-01-28
p107098,Paul Nardi,Goalkeeper,Unknown,t150,Rennes,2016-07-01
p40832,Anthony Mounier,Midfielder,Unknown,t152,St Etienne,2017-01-27
p244204,Benjamin Aulagnier,Midfielder,Unknown,t152,St Etienne,2016-11-25
p229921,Clement Cabaton,Midfielder,Unknown,t152,St Etienne,2016-07-01
p55134,Yohan Mollo,Midfielder,20,t152,St Etienne,2013-09-01
p243743,Quentin Depehi,Forward,Unknown,t427,Toulouse,2016-11-01
p199669,Maxime Pelican,Forward,Unknown,t427,Toulouse,2016-07-01
